Video_ID,Video_Time,Blink_count,Ave_count,Avg Time varibale(5sec)
000_003.mp4,12.12,19,0.7393410868114896,8.0
001_870.mp4,18.4,12,1.6309947100552646,3.3333333333333335
002_006.mp4,10.333333333333334,19,0.5257611142264472,9.0
003_000.mp4,12.12,7,2.0272182623545327,3.0
004_982.mp4,12.36,16,0.5848671913146972,5.5
005_010.mp4,15.4,8,2.49404205594744,2.6666666666666665
006_002.mp4,10.333333333333334,4,1.952949047088623,1.5
007_132.mp4,16.52,1,0,0.3333333333333333
008_990.mp4,12.2,8,1.6768157822745187,3.5
009_027.mp4,10.5,11,1.3537038564682007,5.0
010_005.mp4,15.4,8,2.2776684079851424,2.6666666666666665
011_805.mp4,17.125,38,0.5168691648019327,11.666666666666666
012_026.mp4,12.88,3,3.7581816911697388,1.5
013_883.mp4,13.28,0,0,0.0
014_790.mp4,22.533333333333335,65,0.49829788506031036,14.25
015_919.mp4,14.566666666666666,23,0.8908071626316417,10.0
016_209.mp4,11.233333333333333,7,2.554304003715515,2.5
017_803.mp4,11.88,4,3.231397787729899,1.5
018_019.mp4,14.4,0,0,0.0
019_018.mp4,14.4,5,2.13099205493927,2.5
020_344.mp4,15.6,39,0.4747358560562134,12.666666666666666
021_312.mp4,14.266666666666667,16,1.244450600941976,6.5
022_489.mp4,10.833333333333334,0,0,0.0
023_923.mp4,22.12,5,4.764294445514679,1.25
024_073.mp4,12.24,2,13.31921100616455,0.5
025_067.mp4,17.933333333333334,2,5.705277681350708,0.6666666666666666
026_012.mp4,12.88,24,0.6539689354274584,10.0
027_009.mp4,10.5,7,1.4050159851710002,3.0
028_068.mp4,13.366666666666667,1,0,0.0
029_048.mp4,16.64,1,0,0.3333333333333333
030_193.mp4,9.9,5,0.9281495213508606,0.0
031_163.mp4,10.133333333333333,7,2.386995871861776,3.0
032_944.mp4,10.333333333333334,6,2.203736925125122,3.0
033_097.mp4,19.12,37,0.6140951911608378,9.666666666666666
034_590.mp4,13.566666666666666,10,2.0765933990478516,3.5
035_036.mp4,13.48,0,0,0.0
036_035.mp4,13.48,10,1.4966600471072726,3.5
037_072.mp4,12.44,6,1.9327123165130615,2.5
038_125.mp4,10.166666666666666,2,0.802776575088501,1.0
039_058.mp4,20.3,34,0.8204084165168531,8.5
040_997.mp4,17.52,3,5.439592242240906,1.0
041_063.mp4,13.96,15,1.1364814043045044,4.5
042_084.mp4,14.083333333333334,19,0.8883426851696439,5.0
043_110.mp4,16.5,24,0.9836235772008481,7.0
044_945.mp4,11.166666666666666,10,1.5886354976230197,4.5
045_889.mp4,13.16,0,0,0.0
046_904.mp4,11.966666666666667,1,0,0.5
047_862.mp4,10.633333333333333,9,1.6091375648975372,4.5
048_029.mp4,16.64,0,0,0.0
049_946.mp4,12.0,7,2.569199482599894,1.5
050_059.mp4,21.2,9,2.9082784056663513,2.0
051_332.mp4,27.8,50,0.6643191892273572,9.0
052_108.mp4,10.0,4,3.4490060806274414,2.0
053_095.mp4,16.68,2,7.30190634727478,0.6666666666666666
054_071.mp4,12.266666666666667,1,0,0.5
055_147.mp4,13.133333333333333,2,3.2172200679779053,1.0
056_996.mp4,12.48,29,0.5058995911053249,12.0
057_070.mp4,14.68,28,0.6351754753677933,9.0
058_039.mp4,20.3,22,1.235896076474871,5.5
059_050.mp4,21.2,53,0.47353059970415556,12.5
060_088.mp4,26.6,23,1.3331910263408313,4.0
